Username,Roles,QuestionNumber,Stage,Timestamp,Question
P92,Occupants/Tenants/Employees; Guests/Visitors,85,1,12/04/2026 10:30,"How does a person like me, communicate with you? Is it on my phone, laptop?"
P92,Occupants/Tenants/Employees; Guests/Visitors,86,1,12/04/2026 10:28,Do you have the ability to connect to other smart buildings...interact with them?
P92,Occupants/Tenants/Employees; Guests/Visitors,87,1,12/04/2026 10:27,Are you one of many smart buildings? Or are you unique at this time?
P48,Student/Researchers/Academics,1,4,12/04/2026 11:59,what steps are taken to continuously improve building sustainability performance?
P48,Student/Researchers/Academics,2,4,12/04/2026 11:58,can predictive analytics help reduce future resource consumption?
P48,Student/Researchers/Academics,3,4,12/04/2026 11:57,are there dashboards showing real time environmental conditions?
P48,Student/Researchers/Academics,4,4,12/04/2026 11:57,how are sudden changes in occupancy managed efficiently?
P48,Student/Researchers/Academics,5,4,12/04/2026 11:56,can the system suggest better seating locations based on comfort?
P48,Student/Researchers/Academics,6,4,12/04/2026 11:56,are shared spaces optimized for both comfort and energy efficiency?
P48,Student/Researchers/Academics,7,4,12/04/2026 11:54,how does the building prevent overheating in sun exposed areas?
P48,Student/Researchers/Academics,8,4,12/04/2026 11:54,can lighting color temperature adjust to support occupant well being?
P48,Student/Researchers/Academics,9,4,12/04/2026 11:53,are occupants informed about daily sustainability achivements?
P48,Student/Researchers/Academics,10,4,12/04/2026 11:52,how does the building track progress toward zero waste goals?
P48,Student/Researchers/Academics,11,4,12/04/2026 11:51,can green areas help in reducing indoor temperatures naturally?
P48,Student/Researchers/Academics,12,4,12/04/2026 11:51,are rooftop or terrace spaces used for sustainable purposes?
P48,Student/Researchers/Academics,13,4,12/04/2026 11:50,how is rainwater collected and reused within the building?
P48,Student/Researchers/Academics,14,4,12/04/2026 11:50,can the building detect unusual spikes in water usage instantly?
P48,Student/Researchers/Academics,15,4,12/04/2026 11:49,are there eco friendly water heating systems in use?
P48,Student/Researchers/Academics,16,4,12/04/2026 11:49,how quickly does air quality recover after pollution is detected?
P48,Student/Researchers/Academics,17,4,12/04/2026 11:48,can the system identify areas with poor air circulation?
P48,Student/Researchers/Academics,18,4,12/04/2026 11:47,are there smart controls to reduce heating or cooling in empty zones?
P48,Student/Researchers/Academics,19,4,12/04/2026 11:46,how much standby power is being consumed by unused devices?
P48,Student/Researchers/Academics,20,4,12/04/2026 11:45,can the building automatically dim lights when enough daylight is available?
P48,Student/Researchers/Academics,21,3,12/04/2026 11:43,is there a way to compare different areas based on comfort and usage?
P48,Student/Researchers/Academics,22,3,12/04/2026 11:42,can the system detect and report comfort complaints automaticlly?
P48,Student/Researchers/Academics,23,3,12/04/2026 11:42,are there any shared spaces currently being underutilized?
P48,Student/Researchers/Academics,24,3,12/04/2026 11:41,what is the heat level near mavhinery or electrical panels?
P48,Student/Researchers/Academics,25,3,12/04/2026 11:40,can i get notified when a preferred workspace become available?
P48,Student/Researchers/Academics,26,3,12/04/2026 10:55,are any building systems running outside their normal schedule?
P48,Student/Researchers/Academics,27,3,12/04/2026 10:55,is there a way to reduce lighting intensity in section?
P48,Student/Researchers/Academics,28,3,12/04/2026 10:54,can i monitor how occuoancy changes throughout the day?
P48,Student/Researchers/Academics,29,3,12/04/2026 10:54,are there any environmental conditions affecting productivity here?
P48,Student/Researchers/Academics,30,3,12/04/2026 10:53,how quickly can emergency services access this location if needed?
P48,Student/Researchers/Academics,31,3,12/04/2026 10:51,is the parking area experiencing congestion at this moment?
P48,Student/Researchers/Academics,32,3,12/04/2026 10:51,can i find a place with better natural ventilation neary?
P48,Student/Researchers/Academics,33,3,12/04/2026 10:50,are there any smart features available to personalize my workspace?
P48,Student/Researchers/Academics,34,3,12/04/2026 10:49,what is the current CO2 level in this area?
P48,Student/Researchers/Academics,35,3,12/04/2026 10:49,can i check if the rooftop equipment is operating within safe limits?
P48,Student/Researchers/Academics,36,3,12/04/2026 10:48,are any zones currently under mainteance that i should avoid?
P48,Student/Researchers/Academics,37,3,12/04/2026 10:48,how stable is the power supply in this building right now?
P48,Student/Researchers/Academics,38,3,12/04/2026 10:47,can the system suggest a workspace with fewer distractions?
P48,Student/Researchers/Academics,39,3,12/04/2026 10:46,is there any delay expected in elevator service during peak hours?
P48,Student/Researchers/Academics,40,3,12/04/2026 10:46,can i see how air circulation differs between rooms on this floor?
P48,Student/Researchers/Academics,41,2,12/04/2026 10:44,is the building running optimally across all systems right now?
P48,Student/Researchers/Academics,42,2,12/04/2026 10:44,are there any signs of wear and tear in building equipment?
P48,Student/Researchers/Academics,43,2,12/04/2026 10:43,is water usage stable across different time of the day?
P48,Student/Researchers/Academics,44,2,12/04/2026 10:43,is heating being used unnecessarily in many area?
P48,Student/Researchers/Academics,45,2,12/04/2026 10:42,are cooling systems responding quickly to temperature changes?
P48,Student/Researchers/Academics,46,2,12/04/2026 10:42,are background noise levels within acceptable limits?
P48,Student/Researchers/Academics,47,2,12/04/2026 10:39,is the electrical system handling load efficiently today?
P48,Student/Researchers/Academics,48,2,12/04/2026 10:39,are there any energy saving systems currently active?
P48,Student/Researchers/Academics,49,2,12/04/2026 10:38,is eergy consumption aligned with occupancy levels?
P48,Student/Researchers/Academics,50,2,12/04/2026 10:38,has there been any sudden spike in sound levels?
P48,Student/Researchers/Academics,51,2,12/04/2026 10:37,are light dimming automatically when not needed?
P48,Student/Researchers/Academics,52,2,12/04/2026 10:37,is the beightness level comfortable for reading documents?
P48,Student/Researchers/Academics,53,2,12/04/2026 10:36,are doors being left open longer than usual?
P48,Student/Researchers/Academics,54,2,12/04/2026 10:36,are there any unexpected entries detected in secure areas?
P48,Student/Researchers/Academics,55,2,12/04/2026 10:35,which zones are currently the busiest?
P48,Student/Researchers/Academics,56,2,12/04/2026 10:35,has air quality improved or worsened since morning?
P48,Student/Researchers/Academics,57,2,12/04/2026 10:34,are indoor pollution levels affected by outdoor traffic?
P48,Student/Researchers/Academics,58,2,12/04/2026 10:34,is the air circulation strong enough in this area?
P48,Student/Researchers/Academics,59,2,12/04/2026 10:33,are there any cold or hot spots in the building?
P48,Student/Researchers/Academics,60,2,12/04/2026 10:33,is the environment here suitable for a meeting right now?
P48,Student/Researchers/Academics,61,1,12/04/2026 10:31,how evenly is air distributed across different areas of the building?
P48,Student/Researchers/Academics,62,1,12/04/2026 10:30,can you alert me if this room's conditions go outside normal levels?
P48,Student/Researchers/Academics,63,1,12/04/2026 10:30,can you recommend a place with good lighting for reading?
P48,Student/Researchers/Academics,64,1,12/04/2026 10:29,are there any zones where energy usage is unusually low?
P48,Student/Researchers/Academics,65,1,12/04/2026 10:29,are there any access restrictions i should know about right now?
P48,Student/Researchers/Academics,66,1,12/04/2026 10:28,which rooms have recently become available?
P48,Student/Researchers/Academics,67,1,12/04/2026 10:27,can you tell m if the building is operatinf at full capacity?
P48,Student/Researchers/Academics,68,1,12/04/2026 10:26,are there any ongoing issues affecting occupant comfort?
P48,Student/Researchers/Academics,69,1,12/04/2026 10:26,can you help me find a space suitable for a short meeting?
P48,Student/Researchers/Academics,70,1,12/04/2026 10:25,which parts of the building are the quietest during this time?
P48,Student/Researchers/Academics,71,1,12/04/2026 10:25,are there any areas with fluctuating humidity levels?
P48,Student/Researchers/Academics,72,1,12/04/2026 10:24,can you suggest a workspace with a stable internet connection?
P48,Student/Researchers/Academics,73,1,12/04/2026 10:24,are there any system warning i should be aware of today?
P48,Student/Researchers/Academics,74,1,12/04/2026 10:23,which floors are experiencing the most activity right now?
P48,Student/Researchers/Academics,75,1,12/04/2026 10:23,can you notify me if this area becomes to warm or too cold?
P48,Student/Researchers/Academics,76,1,12/04/2026 10:22,are there any lights left on in empty rooms?
P48,Student/Researchers/Academics,77,1,12/04/2026 10:22,can you show me areas that are currently not being used at all?
P48,Student/Researchers/Academics,78,1,12/04/2026 10:21,which spaces are currently best for uninterrupted work?
P48,Student/Researchers/Academics,79,1,12/04/2026 10:20,are there any rooms where the temperature feels uncomfortable?
P48,Student/Researchers/Academics,80,1,12/04/2026 10:20,can you tell me which areas have the freshest air right now?
P48,Student/Researchers/Academics,81,4,09/04/2026 13:17,comfortable now?
P48,Student/Researchers/Academics,83,4,09/04/2026 13:17,water saving?
P48,Student/Researchers/Academics,84,4,09/04/2026 13:17,power saving?
P48,Student/Researchers/Academics,85,4,09/04/2026 13:17,carbon low?
P48,Student/Researchers/Academics,86,4,09/04/2026 13:16,eco friendly?
P48,Student/Researchers/Academics,87,4,09/04/2026 13:16,reduce waste?
P48,Student/Researchers/Academics,88,4,09/04/2026 13:16,too much glare?
P48,Student/Researchers/Academics,89,4,09/04/2026 13:16,lights optimal?
P48,Student/Researchers/Academics,90,4,09/04/2026 13:16,temperature comfortable?
P48,Student/Researchers/Academics,91,4,09/04/2026 13:16,air healthy?
P48,Student/Researchers/Academics,92,4,09/04/2026 13:15,any leaks?
P48,Student/Researchers/Academics,93,4,09/04/2026 13:15,water usage?
P48,Student/Researchers/Academics,94,4,09/04/2026 13:15,energy efficient?
P48,Student/Researchers/Academics,95,4,09/04/2026 13:15,save energy?
P48,Student/Researchers/Academics,96,3,09/04/2026 13:14,lights on?
P48,Student/Researchers/Academics,97,3,09/04/2026 13:13,safe here?
P48,Student/Researchers/Academics,99,3,09/04/2026 13:13,wind strong?
P48,Student/Researchers/Academics,101,3,09/04/2026 13:12,any motion?
P48,Student/Researchers/Academics,102,3,09/04/2026 13:12,safe area?
P48,Student/Researchers/Academics,104,3,09/04/2026 13:12,parking free?
P48,Student/Researchers/Academics,105,3,09/04/2026 13:11,screen working?
P48,Student/Researchers/Academics,106,3,09/04/2026 13:11,AC on?
P48,Student/Researchers/Academics,107,3,09/04/2026 13:11,room free?
P48,Student/Researchers/Academics,108,3,09/04/2026 13:11,lights ok?
P48,Student/Researchers/Academics,109,3,09/04/2026 13:10,free desk?
P48,Student/Researchers/Academics,110,3,09/04/2026 13:10,too noisy?
P48,Student/Researchers/Academics,112,2,09/04/2026 13:08,power usage?
P48,Student/Researchers/Academics,113,2,09/04/2026 13:08,energy usage?
P48,Student/Researchers/Academics,114,2,09/04/2026 13:08,noise high?
P48,Student/Researchers/Academics,115,2,09/04/2026 13:08,light level?
P48,Student/Researchers/Academics,116,2,09/04/2026 13:08,window open?
P48,Student/Researchers/Academics,117,2,09/04/2026 13:08,door open?
P48,Student/Researchers/Academics,118,2,09/04/2026 13:08,people count?
P48,Student/Researchers/Academics,120,2,09/04/2026 13:07,room occupied?
P48,Student/Researchers/Academics,121,2,09/04/2026 13:07,any pollution?
P48,Student/Researchers/Academics,122,2,09/04/2026 13:07,air quality good?
P48,Student/Researchers/Academics,123,2,09/04/2026 13:06,CO2 high?
P48,Student/Researchers/Academics,124,2,09/04/2026 13:06,humidity level?
P48,Student/Researchers/Academics,125,2,09/04/2026 13:06,temperature now?
P48,Student/Researchers/Academics,127,1,09/04/2026 13:04,system error?
P48,Student/Researchers/Academics,129,1,09/04/2026 13:04,quiet area?
P48,Student/Researchers/Academics,130,1,09/04/2026 13:04,energy waste?
P48,Student/Researchers/Academics,131,1,09/04/2026 13:03,any issues?
P48,Student/Researchers/Academics,133,1,09/04/2026 13:03,wifi slow?
P48,Student/Researchers/Academics,134,1,09/04/2026 13:02,is there any maintenance issue heppening right now?
P48,Student/Researchers/Academics,135,1,09/04/2026 13:01,can you reduce the temperature a little?
P48,Student/Researchers/Academics,136,1,09/04/2026 12:59,why are the lights still on in an empty room?
P48,Student/Researchers/Academics,137,1,09/04/2026 12:59,how is the air quality in this area today?
P48,Student/Researchers/Academics,138,1,09/04/2026 12:58,can you adjust the lighting to be a bit softer?
P48,Student/Researchers/Academics,139,1,09/04/2026 12:58,is there any empty room i can use right now?
P48,Student/Researchers/Academics,140,1,09/04/2026 12:57,why does this room feel warmer than yesterday?
P90,Occupants/Tenants/Employees,1,4,12/04/2026 09:31,Does the building have a green roof that is monitored by AI?
P90,Occupants/Tenants/Employees,2,4,12/04/2026 09:30,How is harvested rainwater reused in the building?
P90,Occupants/Tenants/Employees,3,4,12/04/2026 09:29,What does AI do when a water leak is detected?
P90,Occupants/Tenants/Employees,4,4,12/04/2026 09:28,How does AI monitor how cleaning products are contributing to indoor pollution?
P90,Occupants/Tenants/Employees,5,4,12/04/2026 09:27,When pollution levels spike how does AI control contaminants?
