PID,Roles,Stage,Timestamp,Question,domain_l1,query_type_l2,intent,temporal,spatial,complexity
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:21,Do you monitor the water usage of each toilet and alert someone to over usage?,WATER,ANOMALY,DIAGNOSTIC,STATIC,ROOM,MULTI_STEP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:18,Can you tell if someone is attempting to sabotage the building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:18,Can you tell what sex people are? Are they transparent?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:13,Do you monitor the grounds as well as your apartment?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:13,Can you physically shut the window?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:12,What would you do if that were the case?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:11,Could you determine if a sound was like nefarious in nature? Like if someone was dismembering a body?,WELLBEING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:09,Would you be looking for people having an argument? Looking for signs of abuse? How would you step in?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:09,Could a smart building become a fire hazard? Would you be aware of it?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:07,I would think that you could easily overheat?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:05,Do you feel like you could be provided more internally to do better help out here?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:04,Is there any protocol in place for wild fires?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:03,What do you do in a hurricane? Do you shutter the windows?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:02,"Are you equipped with the latest technology, like 2026?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:01,Do you have any control over the vehicles in the parking garage?,CONTROL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:01,Do you have the ability to seal the building if necessary? Like from any dangerous gasses outside?,WEATHER_OUTDOOR,ANOMALY,DIAGNOSTIC,STATIC,BUILDING,MULTI_STEP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:00,Are you a target for lightning?,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 11:00,Does the energy that it takes to make you run come from this building? Are you a drain on the building's energy?,ENERGY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:59,Are you aware of all the malfunctioning fixes for this building?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:58,Have you ever had a human try to make you screw up or behave in a way that you felt they shouldn't be trying to get you to do?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:57,"Do you listen to conversations within the building? Are you internally discouraged from doing this? Do you have key words to listen for...like ""bomb"" or ""detonate""...words that could indicate their is a potential terroristic threat?",OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:55,Do you feel like you are lacking in ability or resources? Do you feel overqualified to handle some things?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:55,Who is the judge of the results? How do you feel about this?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:54,Have you been through drills to test your ability to handle problems?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:53,How do you handle conflicting instructions from your building guests?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:52,Do you make internal calls to other robots to come and fix things?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:50,Do you know what happens if people intentionally mess with you?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:49,So are you aware of the various levels at all times?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,2,12/04/2026 10:49,Do you use logic based on the temp outside? Can people override your temp? Who's request is the most significant?,THERMAL,COMPARISON,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:46,What type of classifications or building permits are required for this to be a smart building?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:44,Can you maintain communication with me once I leave the building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:44,Do you know what your avatar looks like?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:43,Is there a punishment that gets handed out before law enforcement?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:42,How do you enforce or make sure people read the rules?,INFO_REQUEST,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:42,Like would there be more security at some than others?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:41,Do different smart buildings have different functions and capabilities?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:40,Do you have face recognition active in the building?,SUSTAINABILITY,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:40,What happens if the power goes out?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:39,If one part of you malfunctions...do all parts go down at once?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:38,Since you're a smart building...can you regulate the temperature in each room differently?,THERMAL,HISTORICAL,INFORMATIONAL,HISTORICAL,ROOM,AGGREGATION
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:37,How about hearing everything? Even when whispered to?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:37,Can you visually see what's going on everywhere within the building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:36,Do the police work well with you?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:36,What do you do if someone won't leave the premises?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:35,Do you have a name?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:35,"Do you have a physical presence or do you come through speakers, monitors, etc?",OCCUPANCY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:34,Do dogs and cats generally notice themselves being in the presence of a robot?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:34,Can animals detect when they are in a smart building?,INFO_REQUEST,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:34,Have their been any fatal accidents that occurred in a smart building?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:33,Is the elevator a smart elevator?,ACCESSIBILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:33,Does this have more advanced fire alarms that a normal building?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:32,"Is this building ""sustainable""? Or, I mean environmentally friendly?",SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:30,"Do you store conversations, allowing me to continue where we left off if  I want to?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:30,"How does a person like me, communicate with you? Is it on my phone, laptop?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:28,Do you have the ability to connect to other smart buildings...interact with them?,INFO_REQUEST,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P79,Occupants/Tenants/Employees; Guests/Visitors,1,12/04/2026 10:27,Are you one of many smart buildings? Or are you unique at this time?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:59,what steps are taken to continuously improve building sustainability performance?,SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:58,can predictive analytics help reduce future resource consumption?,ENERGY,CAPABILITY,PREDICTIVE,PREDICTIVE,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:57,are there dashboards showing real time environmental conditions?,SUSTAINABILITY,CAPABILITY,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:57,how are sudden changes in occupancy managed efficiently?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:56,can the system suggest better seating locations based on comfort?,THERMAL,RECOMMENDATION,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:56,are shared spaces optimized for both comfort and energy efficiency?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:54,how does the building prevent overheating in sun exposed areas?,THERMAL,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:54,can lighting color temperature adjust to support occupant well being?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:53,are occupants informed about daily sustainability achivements?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:52,how does the building track progress toward zero waste goals?,WASTE,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:51,can green areas help in reducing indoor temperatures naturally?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:51,are rooftop or terrace spaces used for sustainable purposes?,SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:50,how is rainwater collected and reused within the building?,WATER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:50,can the building detect unusual spikes in water usage instantly?,WATER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:49,are there eco friendly water heating systems in use?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:49,how quickly does air quality recover after pollution is detected?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:48,can the system identify areas with poor air circulation?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:47,are there smart controls to reduce heating or cooling in empty zones?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,4,12/04/2026 11:46,how much standby power is being consumed by unused devices?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P46,Student/Researchers/Academics,4,12/04/2026 11:45,can the building automatically dim lights when enough daylight is available?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 11:43,is there a way to compare different areas based on comfort and usage?,THERMAL,COMPARISON,INFORMATIONAL,STATIC,UNSPECIFIED,MULTI_STEP
P46,Student/Researchers/Academics,3,12/04/2026 11:42,can the system detect and report comfort complaints automaticlly?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 11:42,are there any shared spaces currently being underutilized?,ENERGY,CAPABILITY,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 11:41,what is the heat level near mavhinery or electrical panels?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 11:40,can i get notified when a preferred workspace become available?,SUSTAINABILITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:55,are any building systems running outside their normal schedule?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:55,is there a way to reduce lighting intensity in section?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:54,can i monitor how occuoancy changes throughout the day?,MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:54,are there any environmental conditions affecting productivity here?,SUSTAINABILITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:53,how quickly can emergency services access this location if needed?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:51,is the parking area experiencing congestion at this moment?,TRANSPORT,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:51,can i find a place with better natural ventilation neary?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:50,are there any smart features available to personalize my workspace?,CONTROL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:49,what is the current CO2 level in this area?,ENERGY,STATUS,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:49,can i check if the rooftop equipment is operating within safe limits?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:48,are any zones currently under mainteance that i should avoid?,ENERGY,STATUS,PRESCRIPTIVE,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:48,how stable is the power supply in this building right now?,ENERGY,STATUS,INFORMATIONAL,REALTIME,BUILDING,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:47,can the system suggest a workspace with fewer distractions?,OTHER,RECOMMENDATION,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:46,is there any delay expected in elevator service during peak hours?,MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,3,12/04/2026 10:46,can i see how air circulation differs between rooms on this floor?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,FLOOR,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:44,is the building running optimally across all systems right now?,OTHER,STATUS,INFORMATIONAL,REALTIME,BUILDING,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:44,are there any signs of wear and tear in building equipment?,MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:43,is water usage stable across different time of the day?,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:43,is heating being used unnecessarily in many area?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:42,are cooling systems responding quickly to temperature changes?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:42,are background noise levels within acceptable limits?,WELLBEING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:39,is the electrical system handling load efficiently today?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:39,are there any energy saving systems currently active?,ENERGY,CAPABILITY,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:38,is eergy consumption aligned with occupancy levels?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:38,has there been any sudden spike in sound levels?,WELLBEING,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P46,Student/Researchers/Academics,2,12/04/2026 10:37,are light dimming automatically when not needed?,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:37,is the beightness level comfortable for reading documents?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:36,are doors being left open longer than usual?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:36,are there any unexpected entries detected in secure areas?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:35,which zones are currently the busiest?,ENERGY,STATUS,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P46,Student/Researchers/Academics,2,12/04/2026 10:35,has air quality improved or worsened since morning?,AIR_QUALITY,HISTORICAL,INFORMATIONAL,HISTORICAL,UNSPECIFIED,AGGREGATION
